80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
2.0,2.5335872014326344,2.9815016341278024,layer1.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
2.0,2.557583731917806,2.1625248480374264,layer1.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.6642712198052023,1.4644679647534498,layer2.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.8151607421083886,1.2983046792254844,layer2.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.862085510667748,1.323063570200991,layer2.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.6168423523112407,1.433262472445468,layer2.3.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.5378898308356956,1.4655139530345973,layer3.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.54347944754657,1.4550494588471754,layer3.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.548206401271027,1.4300837947652112,layer3.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.552068121654032,1.410105453625029,layer3.3.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.5886607998819815,1.376468468394888,layer3.4.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.587822220772744,1.4807206637830952,layer3.5.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.9518593789966476,1.2854289569080612,layer4.0.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.833547136240378,1.2173310985930967,layer4.1.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
1.0,2.879381970073957,1.1078118752762198,layer4.2.relu,ResNet50,Inpainting,Self-Supervised,Taskonomy
4.0,2.1945424605770425,2.992289105444855,layer1.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,2.1590226376573156,2.8569846169190187,layer1.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,2.0737720229486003,2.637891560315702,layer1.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
3.0,2.2395515287194616,2.6248291241523254,layer2.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,2.238877453564131,3.1064211234827726,layer2.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,2.239232145218662,3.6099489207237436,layer2.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
5.0,2.0587403584130644,4.381252047789495,layer2.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,2.433264652902273,3.783229609713043,layer3.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
3.0,2.4484258663983876,2.4231938487585842,layer3.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
3.0,2.422624628908621,2.2842901947859353,layer3.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
3.0,2.4015412827500433,2.1696934043147404,layer3.3.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
3.0,2.3720400994611683,2.7973844541729456,layer3.4.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
4.0,2.335046993047878,3.296224139017614,layer3.5.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
6.0,2.7027768078867354,5.558625525998396,layer4.0.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
1.0,2.5457399938636627,1.3755635953384926,layer4.1.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
1.0,2.563795246270664,1.041705804435839,layer4.2.relu,ResNet50,Vanishing Point Estimation,Supervised,Taskonomy
9.0,1.983656097802094,7.653735374281512,layer1.0.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
11.0,2.0163981783790756,9.914519075996616,layer1.1.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
12.0,1.727398301773585,10.778179781879272,layer1.2.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
13.0,2.3635713107370897,9.472029233398613,layer2.0.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
21.0,1.7398470611711037,15.432507685660012,layer2.1.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
24.0,1.5068643976510716,16.261699758647794,layer2.2.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
27.0,1.4897874893296845,18.634629813404025,layer2.3.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
29.0,2.0013646671631493,18.143980772034098,layer3.0.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
41.0,1.4776514937318015,21.587929925956324,layer3.1.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
54.0,1.3433306955230102,24.568421829857286,layer3.2.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
63.0,1.307956907907821,26.978247596607858,layer3.3.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
71.0,1.301008384305134,29.893583724722767,layer3.4.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
79.0,1.2217107924881376,34.780574258607245,layer3.5.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
162.0,1.5565943062963625,50.408949454944356,layer4.0.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
339.0,1.0312195853111943,94.66903863451297,layer4.1.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
619.0,0.7783841627324768,312.57141107778557,layer4.2.relu,ResNet50,Barlow-Twins,Self-Supervised,Pytorch Hub
